dataset,model,family,severity,MASE,WQL,n_series,latency_s,MASE_clean,WQL_clean,MASE_degr,WQL_degr
monash_cif_2016,chronos-t5,drift,12.0,24.354244888146177,2.333447478326516,72,0.676,0.9939565580468096,0.0138880631231882,24.50232325646493,168.01820798398273
monash_cif_2016,chronos-2,drift,16.0,33.55999377842083,3.138344198686103,72,0.098,0.9366922139796068,0.0112600006081454,35.82819764865846,278.71616600232227
monash_cif_2016,chronos-t5,drift,16.0,32.80540704938488,3.1433391470478784,72,0.638,0.9939565580468096,0.0138880631231882,33.004870065800134,226.33387529752824
monash_cif_2016,chronos-2,drift,20.0,41.95847602294594,3.973439366456231,72,0.098,0.9366922139796068,0.0112600006081454,44.79430425142771,352.88091934754203
monash_cif_2016,chronos-t5,drift,20.0,41.27111129440642,3.87707997410744,72,0.661,0.9939565580468096,0.0138880631231882,41.52204737751002,279.1663560078493
monash_cif_2016,chronos-2,drift,26.0,54.568496052776645,5.175311460027902,72,0.099,0.9366922139796068,0.0112600006081454,58.256591907536325,459.6191101698627
monash_cif_2016,chronos-t5,drift,26.0,53.79265208886653,5.133971206875192,72,0.708,0.9939565580468096,0.0138880631231882,54.119721484179,369.6679055485613
monash_cif_2016,chronos-2,drift,32.0,66.78820984651824,6.284471782973492,72,0.107,0.9366922139796068,0.0112600006081454,71.30219387942124,558.1235740278161
monash_cif_2016,chronos-t5,drift,32.0,66.20166808998721,6.266826782363072,72,0.687,0.9939565580468096,0.0138880631231882,66.60418662569909,451.2383567655065
monash_cif_2016,chronos-2,drift_step,0.5,0.9475034269658764,0.0441759331254838,72,0.11,0.9366922139796068,0.0112600006081454,1.011541905467899,3.923262055023981
monash_cif_2016,chronos-t5,drift_step,0.5,1.0129495319757649,0.014934839619005,72,0.657,0.9939565580468096,0.0138880631231882,1.0191084547661498,1.0753723889740283
monash_cif_2016,chronos-2,drift_step,1.0,1.0524739928293796,0.0758791983218502,72,0.1,0.9366922139796068,0.0112600006081454,1.1236070687060218,6.738827195707232
monash_cif_2016,chronos-t5,drift_step,1.0,1.129769158090543,0.023401159801408,72,0.689,0.9939565580468096,0.0138880631231882,1.1366383660777026,1.6849836866262697
monash_cif_2016,chronos-2,drift_step,2.0,1.0464491585665927,0.0193091880012465,72,0.109,0.9366922139796068,0.0112600006081454,1.1171750367398436,1.7148478648640906
monash_cif_2016,chronos-t5,drift_step,2.0,1.2582628992167817,0.0101827551268264,72,0.685,0.9939565580468096,0.0138880631231882,1.2659133732055168,0.7332019617497826
monash_cif_2016,chronos-2,drift_step,4.0,1.0869645579801972,0.0359577110210784,72,0.116,0.9366922139796068,0.0112600006081454,1.1604287318265913,3.1934022272669207
monash_cif_2016,chronos-t5,drift_step,4.0,1.211812790626928,0.0110787749552841,72,0.652,0.9939565580468096,0.0138880631231882,1.2191808392594343,0.7977192252810564
monash_cif_2016,chronos-2,drift_step,8.0,1.720221892377595,0.0503606390378331,72,0.101,0.9366922139796068,0.0112600006081454,1.836485738542764,4.472525427876318
monash_cif_2016,chronos-t5,drift_step,8.0,1.7429000412944629,0.1983974142482276,72,0.644,0.9939565580468096,0.0138880631231882,1.7534971998367581,14.28546316994869
